date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Down 5,Aroon Up 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Lower Band 7,Real Upper Band 7,Real Middle Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Middle Band 21,Real Lower Band 21,Real Upper Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2014-08-08,248.13,5090100.0,TSLA,249.8167,245.292,240.4329,232.2114,228.0233,227.3251,249.6834,247.5,244.8307,237.5479,233.0695,229.5065,250.3488,250.7934,249.7716,243.9368,240.1584,235.5123,245.8089,243.3591,239.8956,239.9308,232.2545,225.7653,66.8025,72.8194,72.7738,67.5484,63.8819,58.7746,73.0149,61.6685,47.922,26.581,19.9133,11.165,9.64,14.86,19.21,27.59,28.67,45.83,-13.9919,49.4757,73.601,122.1851,164.7457,169.0275,-0.576,-0.576,-0.576,-0.576,-0.576,-0.576,33.605,45.6389,45.5475,35.0968,27.7638,17.5492,1.0404,1.0637,1.0839,1.1251,1.1306,1.2265,0.0,66.6667,0.0,80.0,0.0,85.7143,0.0,92.8571,95.2381,23.8095,97.619,2.381,54.7113,62.3924,60.7609,47.4364,37.9211,22.8686,11.7223,8.8998,8.7597,11.0848,13.2125,17.0802,40.0449,38.4301,35.888,31.092,29.3543,27.2085,2.8516,3.6734,4.9954,12.2594,21.8976,58.9575,9.7414,15.8618,20.4661,34.3867,48.65,93.9181,249.8167,246.1193,253.5141,245.292,233.8448,256.7392,221.509,259.3567,240.4329,253.7328,210.69,232.2114,228.0233,206.4871,249.5595,227.3251,205.6804,248.9699,3.268,3.3268,3.2833,3.1837,3.1806,3.3122,119.6837,195.3067,6.5409,2.7939,3.747,84.3669,80.376,3.1165,52.3114,218.6788,23553602.5578,332045300.0
2014-08-11,259.32,8072500.0,TSLA,253.28,249.452,245.5786,235.05,229.9848,228.6311,254.435,252.176,249.5525,241.1624,235.9147,230.9947,257.7148,256.839,255.3793,248.7079,244.1272,238.0783,247.9209,247.2041,245.7892,244.1464,235.6559,227.9348,84.6727,83.1774,81.0394,73.4079,68.4459,61.3513,75.7898,65.0771,51.7427,28.8841,21.2182,11.5801,10.3899,20.8,36.02,39.74,41.19,54.85,100.0,123.9422,124.4629,154.0055,194.2149,233.8947,0.4394,0.4394,0.4394,0.4394,0.4394,0.4394,69.3453,66.3548,62.0789,46.8158,36.8918,22.7027,1.0417,1.0872,1.1613,1.181,1.1888,1.2683,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,19.0476,100.0,0.0,81.3395,78.7115,74.667,58.8248,47.3151,28.6003,5.9731,6.043,6.6394,9.6222,12.0234,16.324,58.045,50.7293,45.7776,37.1158,33.6193,29.4017,1.9011,2.9387,4.2818,11.3838,20.8548,57.5538,18.4743,24.6694,29.5224,43.9105,58.3134,103.662,253.28,244.0571,262.5029,249.452,235.9407,262.9633,228.599,262.5582,245.5786,259.4491,210.6509,235.05,229.9848,205.1585,254.811,228.6311,206.0608,251.2014,4.0912,3.7505,3.5527,3.2587,3.1851,3.2371,120.065,195.9468,7.824,3.2616,4.5624,81.3325,77.8975,3.9007,58.8729,220.5793,23461239.8576,340117800.0
2014-08-12,259.96,6382300.0,TSLA,255.8033,253.746,249.3914,237.7264,231.5686,229.9749,257.775,255.6787,253.1479,244.4837,238.6397,232.4518,260.4376,260.1572,259.0599,252.6395,247.6439,240.5154,249.3773,250.3372,249.6237,247.4686,238.1853,230.1017,85.3493,83.6236,81.4159,73.7004,68.6835,61.4923,75.8272,67.1371,54.6612,30.9307,22.422,11.9772,7.57,21.47,26.69,37.47,33.26,56.44,41.9663,75.5179,92.3915,122.0558,154.2148,208.6594,0.3287,0.3287,0.3287,0.3287,0.3287,0.3287,70.6985,67.2472,62.8318,47.4008,37.367,22.9847,1.03,1.09,1.1144,1.1684,1.1467,1.2773,33.3333,66.6667,0.0,80.0,0.0,85.7143,0.0,92.8571,95.2381,14.2857,97.619,2.381,75.9019,75.3773,72.1719,57.5365,46.4993,28.2581,6.2635,6.2094,6.7052,9.5093,11.8667,16.1772,45.7201,44.2268,41.4849,35.2789,32.4942,28.9211,1.6873,2.7708,4.09,10.9905,20.2816,56.6034,12.3162,19.7355,25.3049,40.774,55.5365,101.1938,255.8033,244.939,266.6676,253.746,243.696,263.7961,233.2122,265.5707,249.3914,264.1628,211.2901,237.7264,231.5686,203.7226,259.4146,229.9749,206.8315,253.1183,3.4542,3.4331,3.352,3.1757,3.1307,3.2047,120.4476,196.587,8.7911,3.383,5.4081,78.6105,77.558,4.5723,60.5714,223.1689,29084791.6277,346500100.0
2014-08-13,260.31,6919000.0,TSLA,259.8633,256.022,252.5043,240.3529,233.5081,231.258,260.0283,257.8667,255.8775,247.4949,241.2526,233.8628,261.2614,261.8044,261.3397,255.8098,250.7128,242.8048,254.2363,252.0043,252.2585,250.1361,241.9186,232.0517,85.8612,83.9152,81.6484,73.8697,68.8184,61.5709,78.7749,69.9116,57.8579,33.1344,23.744,12.4221,12.18,11.3799,21.79,36.77,40.73,53.89,100.0,86.5754,97.1085,117.6075,146.48,215.1784,-0.2819,-0.2819,-0.2819,-0.2819,-0.2819,-0.2819,71.7225,67.8304,63.2968,47.7393,37.6367,23.1418,1.0491,1.0457,1.0914,1.1645,1.1855,1.2611,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,9.5238,100.0,0.0,84.6705,81.0095,77.0384,61.7822,50.1834,30.6618,4.6891,5.3121,6.0118,9.0035,11.4428,15.8965,56.4879,50.6327,46.3525,38.1132,34.4969,29.9556,1.1249,2.2167,3.5057,10.2055,19.3158,55.2557,13.5508,21.1284,27.0299,43.2016,58.2319,104.1245,259.8633,259.0435,260.6831,256.022,246.214,265.83,237.5512,267.4574,252.5043,267.912,212.7937,240.3529,233.5081,203.6698,263.3464,231.258,207.5129,255.0031,3.0718,3.2061,3.2002,3.1103,3.088,3.1793,120.8315,197.2242,9.4766,3.2548,6.2218,78.6375,80.457,5.1341,56.0928,225.6032,23772192.9544,353419100.0
2014-08-14,261.38,4122800.0,TSLA,260.55,257.82,255.7743,243.0536,235.6138,232.1335,260.7867,259.6527,258.0964,250.2985,243.7864,235.2638,262.032,262.965,263.0258,258.5373,253.514,245.0214,257.4113,253.3135,254.5694,252.5109,245.8202,233.3233,87.814,84.94,82.4322,74.4119,69.2435,61.8148,74.6716,70.1695,59.6047,34.9366,24.9009,12.8351,2.06,8.99,22.89,37.81,44.22,36.77,28.9359,57.4656,69.1155,95.9261,122.9258,190.7689,-0.2489,-0.2489,-0.2489,-0.2489,-0.2489,-0.2489,75.6281,69.88,64.8645,48.8237,38.487,23.6297,1.0079,1.0356,1.096,1.1691,1.2036,1.1637,33.3333,66.6667,20.0,80.0,0.0,85.7143,21.4286,92.8571,95.2381,4.7619,97.619,0.0,66.465,71.201,70.0851,58.3654,48.0386,29.7693,8.8982,7.5135,7.4847,9.6127,11.7815,16.0015,44.1698,44.6654,42.5553,36.5638,33.5657,29.567,1.8199,2.8433,4.0749,10.5465,19.466,55.0101,9.0339,16.9028,23.1685,40.1158,55.459,101.6453,260.55,259.3419,261.7581,257.82,248.0384,267.6016,245.1154,266.4332,255.7743,270.9136,215.1936,243.0536,235.6138,204.4746,266.753,232.1335,206.7767,257.4903,2.6083,2.8956,2.9756,2.9982,3.0101,3.1315,121.2166,197.8657,9.991,3.0154,6.9757,78.7685,78.2906,5.7708,58.2959,228.4058,24899954.3894,357541900.0
2014-08-15,262.01,3857500.0,TSLA,261.2333,260.596,257.6429,245.71,237.8333,232.8559,261.5167,261.0493,259.6554,252.826,246.186,236.6534,262.5341,263.6546,264.147,260.7934,256.0035,247.1291,259.4551,257.1786,255.9397,254.4976,249.4752,234.34,89.1389,85.6146,82.933,74.7442,69.5006,61.9605,71.631,70.2893,61.0603,36.6005,25.9987,13.2375,2.05,13.88,13.0799,37.19,46.61,30.34,-58.5714,34.5911,57.0045,84.0096,108.8574,172.5373,0.1476,0.1476,0.1476,0.1476,0.1476,0.1476,78.2778,71.2292,65.8659,49.4883,39.0011,23.9209,1.0079,1.0559,1.0525,1.1654,1.2164,1.131,0.0,33.3333,0.0,60.0,0.0,71.4286,14.2857,85.7143,90.4762,0.0,95.2381,50.0,65.5499,70.7686,69.7943,58.2308,47.9557,29.7354,7.2759,6.8351,7.0296,9.3234,11.5436,15.844,34.9641,39.9304,39.5154,35.3192,32.817,29.2541,1.2533,2.3147,3.5328,9.8332,18.5791,53.7403,6.0226,13.5222,19.8587,37.2504,52.8181,99.2252,261.2333,259.8299,262.6368,260.596,258.6511,262.5409,247.8911,267.3947,257.6429,273.1988,218.2212,245.71,237.8333,206.1342,269.5324,232.8559,205.9139,259.7978,2.1914,2.585,2.7401,2.8752,2.9251,3.0823,121.6031,198.5072,10.3305,2.6838,7.6466,77.0352,72.3581,6.209,57.9637,231.0122,28585532.3838,361399400.0
2014-08-18,259.94,5836800.0,TSLA,261.11,260.72,258.7214,248.205,239.7343,233.6373,260.87,260.8307,260.2296,254.7233,248.1957,237.9131,260.9761,262.6284,263.7385,261.9943,257.7513,248.8895,259.4626,257.235,256.2749,255.4653,251.4086,235.3707,58.0395,72.3117,74.764,71.4605,67.5526,61.1751,75.5287,72.0794,63.1926,38.461,27.2194,13.6863,-0.37,0.62,7.55,34.93,39.9199,32.82,100.0,94.3028,73.6348,82.332,102.7411,165.696,-0.4407,-0.4407,-0.4407,-0.4407,-0.4407,-0.4407,16.079,44.6234,49.5281,42.9209,35.1052,22.3503,0.9986,1.0024,1.0299,1.1552,1.1814,1.1445,66.6667,100.0,20.0,100.0,14.2857,100.0,7.1429,100.0,100.0,0.0,100.0,47.619,83.324,79.24,75.9864,62.6478,51.6331,32.0867,4.399,5.3516,5.986,8.6594,11.0044,15.4926,48.3593,46.2053,43.8691,37.7068,34.4995,30.132,0.8355,1.8517,3.0281,9.1308,17.6944,52.4608,9.1851,15.9878,22.1918,39.7596,55.4729,102.0327,261.11,259.3773,262.8427,260.72,259.0578,262.3822,249.9071,267.5358,258.7214,274.0152,222.3949,248.205,239.7343,207.7495,271.719,233.6373,205.5276,261.747,2.4356,2.6623,2.7801,2.8975,2.9456,3.1016,121.9907,199.1215,10.3136,2.1335,8.18,71.0154,62.3975,6.7793,53.3767,233.4361,23044069.8006,355562600.0
2014-08-19,256.76,5334800.0,TSLA,259.57,260.08,259.9543,250.1936,241.4591,234.3271,258.695,259.5107,259.7393,255.864,249.7435,238.9886,257.9426,260.1069,261.88,262.0684,258.6619,250.2249,258.6814,257.1838,256.3297,255.6264,252.194,236.0842,32.1734,55.694,63.5457,66.6185,64.6306,59.9788,56.1224,60.5016,58.1492,38.4241,27.6276,13.9635,-4.62,-3.2,8.63,27.84,36.22,28.97,-100.0,-166.6667,-150.0677,37.867,66.1773,119.6795,-0.2737,-0.2737,-0.2737,-0.2737,-0.2737,-0.2737,-35.6531,11.3879,27.0915,33.237,29.2612,19.9576,0.9823,0.9877,1.0348,1.1216,1.1642,1.1272,100.0,66.6667,100.0,80.0,0.0,85.7143,0.0,92.8571,95.2381,0.0,97.619,45.2381,17.3098,14.1901,27.8885,37.9445,35.7903,25.3305,41.4017,26.6974,20.7538,15.6342,15.4728,17.5113,29.1836,35.5271,36.8066,34.7536,32.7218,29.3923,8.687,9.6114,10.7255,16.6086,24.9818,59.3417,6.1234,12.7902,19.0215,36.9197,52.8314,99.6033,259.57,255.2516,263.8884,260.08,256.4457,263.7143,256.8383,263.0703,259.9543,273.9632,226.4239,250.1936,241.4591,209.897,273.0211,234.3271,205.4148,263.2393,2.724,2.8043,2.8754,2.9553,2.9944,3.1424,122.3792,199.6979,9.9291,1.3993,8.5298,60.7312,47.438,7.0843,55.312,236.142,24822336.4673,350227800.0
2014-08-20,255.71,3015500.0,TSLA,257.47,259.16,259.4386,252.5086,243.1795,234.949,256.765,258.054,258.6782,256.5995,251.0391,239.9832,256.1011,258.0311,260.0553,261.7684,259.2165,251.3577,257.3608,256.9351,256.2716,255.6418,252.7068,236.6619,26.3559,50.8691,60.0734,65.0512,63.6757,59.5847,43.1849,51.2393,53.8262,38.3898,28.0163,14.2342,-6.3,-4.6,-3.61,32.41,36.13,26.12,-51.0067,-84.4225,-101.7026,28.6587,59.6965,111.6212,0.1812,0.1812,0.1812,0.1812,0.1812,0.1812,-47.2882,1.7381,20.1467,30.1023,27.3514,19.1693,0.976,0.9823,0.9861,1.1451,1.1645,1.1138,66.6667,33.3333,80.0,60.0,85.7143,71.4286,0.0,85.7143,90.4762,0.0,95.2381,42.8571,17.3098,14.1901,27.8885,37.9445,35.7903,25.3305,29.3557,22.2608,18.373,14.7745,14.916,17.2127,20.6925,29.6233,32.5843,32.8426,31.5442,28.891,5.7913,7.6891,9.1933,15.4223,23.7922,57.9288,4.0822,10.2322,16.3042,34.2825,50.3156,97.2318,257.47,253.8732,261.0668,259.16,254.1543,264.1657,255.1132,263.764,259.4386,271.0991,233.9181,252.5086,243.1795,212.6537,273.7054,234.949,205.3554,264.5425,2.5717,2.7016,2.7954,2.9158,2.9704,3.1336,122.7686,200.258,9.431,0.7209,8.7101,47.8659,33.7621,7.061,52.204,238.6315,24654224.969,347212300.0
2014-08-21,254.34,2915600.0,TSLA,255.6033,257.752,258.6357,254.0136,244.6962,235.3566,255.2,256.4473,257.4036,256.8437,252.0536,240.8851,254.5154,256.0895,258.1579,261.0943,259.4082,252.2725,256.0182,256.0763,255.9426,255.4855,252.9077,236.9976,19.4669,44.5714,55.4602,62.9695,62.4124,59.0659,34.2066,43.901,50.149,38.3638,28.3891,14.4991,-5.6,-7.04,-5.62,21.07,31.85,17.12,-100.0,-61.7676,-83.9596,15.705,52.9745,102.6475,-0.3935,-0.3935,-0.3935,-0.3935,-0.3935,-0.3935,-61.0663,-10.8572,10.9204,25.939,24.8248,18.1318,0.9785,0.9731,0.9784,1.0903,1.1432,1.0722,33.3333,0.0,60.0,40.0,71.4286,57.1429,0.0,78.5714,85.7143,0.0,92.8571,40.4762,16.2501,14.5477,28.0859,38.025,35.8449,25.3601,20.6552,18.5432,16.2713,13.9757,14.3912,16.9272,14.8806,24.8569,28.9807,31.1255,30.4725,28.4298,3.8609,6.1513,7.88,14.3207,22.6592,56.5495,2.7815,8.2457,14.035,31.8938,47.9796,94.9768,255.6033,253.6217,257.585,257.752,252.1154,263.3886,253.0832,264.1882,258.6357,269.2371,238.79,254.0136,244.6962,215.2884,274.104,235.3566,205.1832,265.5299,2.4498,2.6085,2.7201,2.8777,2.9479,3.1274,123.1588,200.7988,8.8239,0.0911,8.7328,35.5563,25.4689,6.9734,44.8707,240.9217,22875393.2001,344296700.0
2014-08-22,256.78,2833400.0,TSLA,255.61,256.706,258.1314,255.3179,246.2791,235.9347,255.7883,256.1233,256.9396,257.2126,253.1522,241.8815,255.9052,256.3877,257.9195,261.0752,259.9481,253.3304,256.0216,256.1758,255.9927,255.6224,253.4016,237.5705,52.5801,56.5476,61.5892,65.1109,63.7571,59.706,31.7943,36.8065,46.3852,38.1925,28.6822,14.7446,0.02,-5.23,-3.53,18.26,33.24,24.28,-54.1734,-48.2903,-63.3643,3.0188,48.4582,96.2502,0.5161,0.5161,0.5161,0.5161,0.5161,0.5161,5.1603,13.0952,23.1783,30.2218,27.5142,19.4119,1.0001,0.98,0.9864,1.0766,1.1487,1.1044,0.0,0.0,40.0,20.0,57.1429,42.8571,0.0,71.4286,80.9524,0.0,90.4762,38.0952,26.9698,8.4286,23.8019,35.9656,34.5449,24.8117,19.1886,18.042,16.1488,14.0194,14.4076,16.9016,11.0368,21.3633,26.2376,29.7677,29.6153,28.0564,3.2239,5.571,7.4043,13.9478,22.2302,55.8531,1.8543,6.5966,12.03,29.6157,45.6949,92.7154,255.61,253.6127,257.6073,256.706,253.012,260.4,252.6379,263.625,258.1314,267.9096,242.7261,255.3179,246.2791,218.0416,274.5165,235.9347,205.0797,266.7896,2.181,2.405,2.5508,2.7675,2.8613,3.0641,123.5498,201.3587,8.4424,-0.2323,8.6748,28.2475,25.5115,6.5392,51.36,243.0288,25486947.2313,347130100.0
2014-08-25,262.55,4308000.0,TSLA,257.89,257.228,258.2986,257.0364,248.1352,236.5456,259.2583,258.0713,258.0443,258.1769,254.6313,243.1194,260.7988,259.7694,260.2386,262.4206,261.3696,254.8239,257.6176,256.3785,256.068,256.5547,254.7303,238.336,80.7118,73.4832,72.1588,69.5894,66.7138,61.1765,40.3647,38.6173,46.2914,38.6858,29.2551,15.0637,6.84,2.61,1.17,24.06,38.98,25.659,100.0,166.6667,75.956,79.3466,75.3231,117.6621,0.7942,0.7942,0.7942,0.7942,0.7942,0.7942,61.4236,46.9664,44.3176,39.1788,33.4277,22.353,1.0267,1.01,1.0045,1.1009,1.1744,1.1083,66.6667,100.0,20.0,0.0,42.8571,28.5714,0.0,64.2857,76.1905,14.2857,88.0952,35.7143,57.5056,45.8604,45.7286,45.0996,40.7129,28.146,11.8739,14.1028,13.737,13.0451,13.7615,16.5477,44.0107,37.995,36.8862,34.4776,32.6616,29.5115,2.1493,4.4568,6.3465,12.9515,21.1716,54.5233,7.9663,12.0074,17.0415,34.2304,50.249,97.238,257.89,251.0052,264.7748,257.228,251.6146,262.8414,252.3662,264.2309,258.2986,266.0239,248.049,257.0364,248.1352,221.0101,275.2603,236.5456,204.6408,268.4504,2.2981,2.4074,2.5138,2.7011,2.7903,2.988,123.9419,201.9706,8.5076,-0.1337,8.6413,32.6617,47.0046,6.1706,55.0347,244.9673,28021526.4662,351438100.0
2014-08-26,261.74,3818000.0,TSLA,260.3567,258.224,258.26,257.9514,249.8933,237.168,261.1833,259.5753,258.9046,258.804,255.8681,244.2913,261.8525,261.1313,261.3331,263.2318,262.4136,256.1247,258.9036,256.9506,256.0993,256.9215,255.6701,239.0736,71.7489,68.7792,69.047,68.2647,65.9211,60.8571,49.0887,41.3804,46.8563,39.3004,29.8743,15.3959,7.4,4.98,-0.27,12.8099,36.92,26.14,66.5354,98.9435,92.5253,96.4623,79.349,116.3665,-0.8438,-0.8438,-0.8438,-0.8438,-0.8438,-0.8438,43.4977,37.5585,38.094,36.5293,31.8423,21.7142,1.0291,1.0194,0.999,1.0515,1.1642,1.111,33.3333,100.0,0.0,100.0,28.5714,14.2857,0.0,57.1429,71.4286,9.5238,85.7143,33.3333,66.5366,52.4331,50.2456,47.2892,42.2579,29.018,9.0076,12.2432,12.5227,12.5235,13.41,16.3524,44.8279,39.2346,37.8153,34.9942,33.0379,29.7225,1.4329,3.5655,5.4399,12.0264,20.1635,53.2251,7.1309,11.4259,16.427,33.6053,49.6762,96.7428,260.3567,255.2554,265.4579,258.224,251.6169,264.8311,252.4219,264.0981,258.26,266.0119,249.8909,257.9514,249.8933,224.298,275.4886,237.168,204.3544,269.9816,2.0258,2.2253,2.371,2.6207,2.7356,2.9608,124.335,202.5683,8.3971,-0.1954,8.5925,45.7779,64.8175,5.9466,48.611,246.7507,24362609.7996,347620100.0
2014-08-27,263.25,2985100.0,TSLA,262.5133,259.732,258.7329,258.7271,251.7143,237.7439,262.63,261.2507,260.1521,259.5105,257.0824,245.5044,263.2203,262.6431,262.6349,264.1905,263.5328,257.4568,260.1997,258.2039,256.3523,257.2997,256.716,239.7771,78.4429,72.8319,71.7012,69.4329,66.6957,61.2435,44.1616,40.4654,45.8785,39.5415,30.3272,15.6918,6.47,7.54,3.31,10.86,38.24,24.19,28.5714,60.5743,82.8445,79.8653,73.9731,107.3471,-0.0633,-0.0633,-0.0633,-0.0633,-0.0633,-0.0633,56.8858,45.6638,43.4023,38.8658,33.3915,22.487,1.0252,1.0295,1.0127,1.043,1.1699,1.1012,0.0,66.6667,40.0,80.0,14.2857,0.0,7.1429,50.0,66.6667,4.7619,83.3333,30.9524,34.3075,36.8055,40.0116,42.6762,39.3869,27.8218,15.9757,15.4963,14.6481,13.4634,13.9811,16.5775,32.6621,33.5469,34.1884,33.5098,32.1511,29.3575,2.3252,4.2224,6.0327,12.5374,20.5733,53.3278,4.7539,9.1407,14.0803,31.2049,47.3107,94.4394,262.5133,261.2793,263.7473,259.732,252.6815,266.7825,251.9649,265.5008,258.7329,266.5852,250.8691,258.7271,251.7143,228.0944,275.3342,237.7439,203.9822,271.5056,1.843,2.0701,2.2349,2.5267,2.6618,2.9095,124.7292,203.1751,8.3353,-0.2058,8.541,64.3857,81.335,5.3572,55.5386,248.3915,25851381.192,350605200.0
2014-08-28,263.86,2844900.0,TSLA,262.95,261.636,259.7471,259.8507,253.3781,238.3106,263.3033,262.6267,261.4339,260.1949,258.1865,246.7191,264.0272,263.7214,263.6724,265.0456,264.5614,258.7357,260.6074,260.1007,257.4352,258.123,257.6309,240.4663,81.1495,74.5031,72.8004,69.9147,67.0138,61.4012,41.9366,40.011,45.158,39.7894,30.7693,15.9834,1.31,9.52,7.1,15.73,34.94,23.8,98.7952,63.1512,72.6302,90.9996,77.4708,104.3179,0.6937,0.6937,0.6937,0.6937,0.6937,0.6937,62.2989,49.0063,45.6008,39.8294,34.0275,22.8024,1.005,1.0374,1.0277,1.0634,1.1526,1.0991,0.0,33.3333,20.0,60.0,0.0,71.4286,0.0,42.8571,61.9048,0.0,80.9524,28.5714,37.4865,38.193,40.8353,43.0129,39.6111,27.9417,12.3585,13.7101,13.5574,13.0353,13.7034,16.429,27.1803,30.6541,32.2719,32.713,31.6803,29.1701,1.5502,3.3779,5.1709,11.6419,19.5936,52.0581,3.4093,7.5526,12.3088,29.216,45.2978,92.4309,262.95,261.1678,264.7322,261.636,256.5781,266.6939,252.3656,267.1287,259.7471,265.52,254.1814,259.8507,253.3781,231.5617,275.1945,238.3106,203.6261,272.9951,1.5846,1.8675,2.065,2.4177,2.5804,2.8593,125.1245,203.7819,8.2405,-0.2404,8.4809,75.4566,80.2172,4.8122,56.6484,249.9009,27454141.7554,353450100.0
2014-08-29,269.7,6447100.0,TSLA,265.6033,264.22,261.7457,260.5921,255.5876,239.0244,266.6783,265.3147,263.9221,261.5081,259.6703,248.179,268.5671,267.4604,266.8228,267.1203,266.4191,260.4402,264.6486,263.5516,260.7976,259.1178,260.1064,241.5356,93.2749,85.3143,81.0304,74.1204,69.9029,62.8822,54.9273,45.3628,47.365,40.693,31.5023,16.355,7.96,12.92,13.99,10.38,46.4,29.98,100.0,166.6667,154.4682,199.5839,132.7838,122.3968,0.2227,0.2227,0.2227,0.2227,0.2227,0.2227,86.5499,70.6286,62.0609,48.2408,39.8058,25.7645,1.0304,1.0503,1.0547,1.04,1.2078,1.1251,33.3333,100.0,0.0,100.0,28.5714,100.0,42.8571,100.0,100.0,0.0,100.0,26.1905,80.9087,66.7701,60.6071,52.4398,46.1621,31.5891,6.2625,9.7029,10.8547,11.8702,12.9304,16.0077,59.3429,48.696,44.2553,38.0463,35.1043,30.791,1.0334,2.7023,4.4322,10.8103,18.6606,50.8187,9.7929,13.5621,18.0704,34.6492,50.6607,97.7501,265.6033,259.7884,271.4183,264.22,258.5603,269.8797,252.4828,271.0087,261.7457,268.1802,253.0041,260.5921,255.5876,237.2887,273.8865,239.0244,203.0435,275.0053,2.0396,2.0653,2.1628,2.412,2.5481,2.8026,125.5211,204.4411,8.5382,0.0458,8.4924,81.9804,84.389,4.3804,59.2962,251.2897,27296194.9848,359897200.0
2014-09-02,284.12,9804100.0,TSLA,272.56,268.534,266.0,262.3179,258.0091,240.3267,275.9367,271.948,269.5157,264.6451,262.2642,250.2765,280.8003,277.3822,275.0834,272.3135,270.4843,263.32,273.3025,271.5759,270.2196,263.4927,265.3065,245.0979,98.0118,93.639,89.8648,81.1336,75.4726,66.1659,67.6673,52.9517,51.5111,42.3268,32.6192,16.8507,20.87,21.57,29.78,24.16,50.85,54.695,100.0,146.6955,181.7693,302.6473,226.2759,154.3204,0.814,0.814,0.814,0.814,0.814,0.814,96.0235,87.2781,79.7295,62.2672,50.9451,32.3319,1.0793,1.0822,1.1171,1.0929,1.218,1.2384,0.0,100.0,0.0,100.0,14.2857,100.0,35.7143,100.0,100.0,0.0,100.0,23.8095,93.1472,83.3071,76.3873,63.5655,54.9565,37.173,2.6305,5.7695,7.5695,10.0627,11.6436,15.2597,74.1409,63.3558,56.5441,45.1745,40.0558,33.3172,0.689,2.1619,3.799,10.0381,17.772,49.6087,19.4186,23.7396,28.3789,45.0642,61.1383,108.3128,272.56,255.5305,289.5895,268.534,252.0365,285.0315,249.6254,282.3746,266.0,276.5906,248.0451,262.3179,258.0091,238.7324,277.2857,240.3267,201.9504,278.703,3.0728,2.6376,2.5235,2.5079,2.5582,2.7243,125.9196,205.2379,9.8245,1.0657,8.7588,84.5901,89.1641,4.1678,70.2357,253.1536,35674580.726,369701300.0
