date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Upper Band 3,Real Middle Band 3,Real Lower Band 5,Real Middle Band 5,Real Upper Band 5,Real Upper Band 7,Real Lower Band 7,Real Middle Band 7,Real Middle Band 14,Real Upper Band 14,Real Lower Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Lower Band 42,Real Upper Band 42,Real Middle Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2012-10-16,9.1468,388763.0,AZM.MI,9.0158,8.9507,8.9452,8.8163,8.7501,8.4139,9.0608,9.0038,8.9787,8.8978,8.823,8.6466,9.1175,9.0843,9.0636,9.0326,9.0374,8.9677,8.9948,8.8334,8.8341,8.735,8.6624,8.6317,86.6884,78.7072,74.4947,69.2775,67.0745,62.5454,68.4599,53.6229,41.401,28.4342,22.9218,14.5232,0.2558,0.1705,0.2605,0.8053,0.2889,1.4447,100.0,130.0566,145.5022,140.2029,170.9482,123.8931,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,73.3768,57.4144,48.9894,38.555,34.149,25.0907,1.0288,1.019,1.0293,1.0965,1.0326,1.1876,100.0,0.0,0.0,40.0,28.5714,0.0,0.0,64.2857,76.1905,33.3333,88.0952,2.381,78.4877,68.5922,59.561,43.5036,36.2814,25.4949,3.4752,5.1695,6.7737,9.9748,11.6317,14.31,28.8342,27.7492,26.7272,25.3365,24.878,24.1035,0.0218,0.0562,0.1045,0.313,0.5537,1.4127,0.1807,0.3017,0.4125,0.7952,1.1843,2.3796,8.7951,9.2365,9.0158,8.7121,8.9507,9.1893,9.1532,8.7371,8.9452,8.8163,9.1512,8.4813,8.3901,9.11,8.7501,7.5171,9.3106,8.4139,2.2838,2.3776,2.4106,2.4508,2.4782,2.5698,7.3742,6.5616,0.2016,0.0041,0.2057,62.3681,46.3154,1.5493,54.5868,8.3373,5737605.7606,51048187.0
2012-10-17,9.0947,568161.0,AZM.MI,9.0884,9.0066,8.975,8.8515,8.7668,8.4493,9.1003,9.0518,9.0161,8.9349,8.8544,8.6783,9.1177,9.1102,9.0979,9.0699,9.0718,9.0025,9.017,8.8918,8.8509,8.7685,8.6758,8.6708,69.3637,69.5746,68.4398,66.5719,65.3857,61.8211,66.1358,55.0227,43.2872,29.3709,23.5027,14.773,0.2179,0.2795,0.2084,0.4926,0.3505,1.4874,31.5411,72.159,93.5238,116.6167,135.9997,116.1356,-0.3572,-0.3572,-0.3572,-0.3572,-0.3572,-0.3572,38.7274,39.1492,36.8796,33.1438,30.7714,23.6422,1.0245,1.0317,1.0235,1.0573,1.0401,1.1955,66.6667,0.0,80.0,20.0,14.2857,0.0,14.2857,57.1429,71.4286,28.5714,85.7143,0.0,61.4878,60.6218,54.604,41.549,35.1214,25.0151,5.2195,5.903,7.1327,10.007,11.6057,14.2612,21.8862,24.0781,24.2918,24.2336,24.1709,23.7763,0.0287,0.0592,0.1038,0.3049,0.5415,1.3933,0.1205,0.2414,0.3536,0.7384,1.1279,2.3229,8.9875,9.1894,9.0884,8.7914,9.0066,9.2219,9.1998,8.7502,8.975,8.8515,9.1925,8.5105,8.3781,9.1555,8.7668,7.5654,9.3332,8.4493,2.0174,2.2047,2.2864,2.393,2.4432,2.5577,7.3914,6.5658,0.2029,0.0052,0.2081,79.1712,61.9361,1.6313,50.64,8.3545,5697038.1313,50480026.0
2012-10-18,9.0758,330024.0,AZM.MI,9.1058,9.0436,8.9892,8.8924,8.7839,8.4797,9.0939,9.0748,9.0413,8.9648,8.8825,8.7074,9.0978,9.1095,9.1087,9.0936,9.0971,9.0325,9.0201,8.9181,8.8571,8.8093,8.6887,8.6998,62.5442,66.0881,66.158,65.5689,64.763,61.5555,49.7344,51.7686,42.957,29.8601,23.9062,14.9861,0.0521,0.1847,0.0995,0.5732,0.36,1.2789,-95.6582,31.9153,58.0385,95.8709,110.7468,108.7054,-0.4411,-0.4411,-0.4411,-0.4411,-0.4411,-0.4411,25.0883,32.1763,32.316,31.1377,29.5259,23.111,1.0058,1.0208,1.0111,1.0674,1.0413,1.164,33.3333,0.0,60.0,0.0,0.0,28.5714,7.1429,50.0,66.6667,23.8095,83.3333,4.7619,16.9316,38.7523,40.9761,36.2197,31.9754,23.7225,10.8053,8.8511,9.0077,10.7354,12.0228,14.4151,15.2102,20.0515,21.5145,22.9283,23.3255,23.3814,0.0571,0.0852,0.1269,0.321,0.5537,1.398,0.0803,0.1931,0.3031,0.6856,1.0742,2.2676,9.0457,9.1659,9.1058,8.8592,9.0436,9.228,9.2248,8.7535,8.9892,8.8924,9.191,8.5938,8.3745,9.1933,8.7839,7.5997,9.3598,8.4797,1.9392,2.1223,2.2173,2.3534,2.4162,2.5443,7.4082,6.57,0.2036,0.0026,0.2062,81.7571,74.4321,1.7163,51.2669,8.3714,5697038.1313,50150002.0
2012-10-19,9.0142,340978.0,AZM.MI,9.0616,9.0711,9.0176,8.9164,8.8008,8.5092,9.0482,9.0651,9.0475,8.9811,8.9034,8.7323,9.0411,9.0712,9.0858,9.0958,9.1072,9.0543,9.0175,8.9251,8.872,8.8231,8.699,8.7209,42.2816,54.9109,58.734,62.2847,62.7246,60.6876,34.1923,46.9901,41.6896,30.1212,24.2146,15.1786,-0.1326,0.1374,0.1989,0.3363,0.3553,1.2363,-100.0,-65.6863,9.7415,63.0575,84.4624,97.2311,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-15.4369,9.8218,17.468,24.5694,25.4492,21.3752,0.9855,1.0155,1.0226,1.0388,1.041,1.159,0.0,100.0,40.0,0.0,57.1429,14.2857,0.0,42.8571,61.9048,19.0476,80.9524,2.381,3.1079,27.8762,34.0852,33.5144,30.3825,23.0711,12.1115,9.8027,9.6316,10.9505,12.1272,14.4346,11.3813,17.3802,19.5929,21.9905,22.7123,23.0926,0.057,0.0871,0.1277,0.317,0.5462,1.3837,0.0535,0.1545,0.2598,0.6367,1.023,2.2136,8.9928,9.1303,9.0616,8.9739,9.0711,9.1682,9.2057,8.8295,9.0176,8.9164,9.1956,8.6372,8.3842,9.2175,8.8008,7.6424,9.3759,8.5092,1.7396,1.9722,2.1012,2.2941,2.3794,2.532,7.4243,6.5743,0.2023,-0.0049,0.1974,65.9184,75.6156,1.7385,53.2106,8.388,5574260.7126,49809024.0
2012-10-22,9.0284,329919.0,AZM.MI,9.0395,9.072,9.0372,8.9394,8.8202,8.5414,9.0316,9.0508,9.0502,8.996,8.9241,8.7565,9.0309,9.0558,9.0746,9.0995,9.1173,9.0753,9.02,8.9257,8.8823,8.8364,8.7116,8.7454,48.1014,57.0082,59.9441,62.7484,63.0067,60.8182,34.3562,45.7737,41.6744,30.5816,24.6002,15.3885,-0.0663,0.0047,0.1374,0.3221,0.4074,1.3547,-12.5,-61.7819,6.3653,63.0247,83.2995,98.303,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,-3.7972,14.0164,19.8882,25.4968,26.0134,21.6364,0.9927,1.0005,1.0155,1.037,1.0473,1.1765,0.0,100.0,20.0,0.0,42.8571,0.0,0.0,35.7143,57.1429,14.2857,78.5714,0.0,34.6842,40.9081,41.5833,36.568,32.3132,23.9938,8.0021,7.9926,8.4361,10.3316,11.6884,14.1904,16.5008,19.0587,20.4465,22.2437,22.8482,23.1497,0.038,0.0697,0.1095,0.2944,0.5202,1.3507,0.0783,0.1662,0.2653,0.6338,1.0169,2.2036,8.9868,9.0921,9.0395,8.9766,9.072,9.1674,9.1946,8.8799,9.0372,8.9394,9.1979,8.6809,8.4009,9.2395,8.8202,7.701,9.3819,8.5414,1.7525,1.932,2.0531,2.2543,2.3475,2.5103,7.4403,6.5786,0.1997,-0.0104,0.1894,47.4075,65.0277,1.9935,49.204,8.4042,5457800.6372,50138943.0
2012-10-23,8.9384,504594.0,AZM.MI,8.9937,9.0303,9.046,8.9536,8.8353,8.5708,8.9811,9.0063,9.0255,8.9958,8.9348,8.7749,8.9602,8.9959,9.0261,9.0786,9.1092,9.0862,8.9941,8.9302,8.8833,8.8395,8.7176,8.7585,24.5674,41.6649,49.2684,57.8937,59.9875,59.5351,39.6751,40.0683,35.7503,29.7082,24.4441,15.4847,-0.1374,-0.2084,0.0616,0.1989,0.3174,1.2316,-100.0,-146.6269,-143.8288,-2.0727,45.855,78.274,-0.4285,-0.4285,-0.4285,-0.4285,-0.4285,-0.4285,-50.8651,-16.6701,-1.4632,15.7874,19.975,19.0702,0.9849,0.9772,1.0069,1.0228,1.0368,1.1598,0.0,100.0,0.0,100.0,28.5714,100.0,0.0,28.5714,52.381,9.5238,76.1905,0.0,50.3128,17.2465,0.2057,18.354,21.3211,19.4282,28.7961,20.2622,16.8466,14.1071,14.0482,15.2372,9.5188,14.3012,16.9161,20.4497,21.6621,22.5855,0.158,0.1884,0.2265,0.406,0.6281,1.4512,0.0522,0.133,0.2274,0.5885,0.9685,2.1511,8.9147,9.0727,8.9937,8.921,9.0303,9.1396,9.1698,8.9222,9.046,8.9536,9.1873,8.72,8.423,9.2476,8.8353,7.7636,9.3779,8.5708,2.0457,2.0806,2.1484,2.2998,2.3819,2.537,7.4553,6.583,0.1945,-0.0208,0.1738,33.8779,49.0679,2.0069,50.3042,8.4201,5365125.4305,49634349.0
2012-10-24,9.0095,266531.0,AZM.MI,8.9921,9.0133,9.044,8.976,8.8538,8.6017,8.9889,8.9994,9.0164,9.0033,8.9507,8.7953,8.9904,9.0023,9.0244,9.0782,9.1135,9.1022,8.9942,8.9357,8.8842,8.8489,8.727,8.7763,52.2386,53.9068,56.4172,60.4923,61.5161,60.2139,47.0845,37.8578,32.0275,28.5242,24.1378,15.5445,-0.0047,-0.0853,-0.0142,0.3126,0.3884,1.2979,-58.268,-90.7551,-117.4919,-24.9906,37.6308,74.1735,0.0889,0.0889,0.0889,0.0889,0.0889,0.0889,4.4772,7.8137,12.8344,20.9847,23.0322,20.4278,0.9995,0.9906,0.9984,1.0359,1.0451,1.1683,33.3333,100.0,0.0,100.0,14.2857,100.0,0.0,21.4286,47.619,4.7619,73.8095,2.381,61.9034,29.016,9.6906,13.1317,18.0125,17.9978,25.5567,20.2036,17.3388,14.5424,14.3319,15.344,6.0136,11.1159,14.2752,18.9391,20.6294,22.0793,0.1479,0.1934,0.2367,0.4196,0.6408,1.4593,0.0348,0.1064,0.1949,0.5465,0.9224,2.0999,8.9146,9.0696,8.9921,8.9249,9.0133,9.1016,9.1696,8.9183,9.044,8.976,9.1621,8.7899,8.4468,9.2608,8.8538,7.8298,9.3735,8.6017,2.1417,2.1245,2.165,2.2877,2.3632,2.5134,7.4708,6.5874,0.1887,-0.0235,0.1652,38.0888,39.7914,2.0053,55.2494,8.4357,5619802.8281,49900880.0
2012-10-25,9.2179,724759.0,AZM.MI,9.0553,9.0417,9.0541,8.9997,8.8956,8.638,9.1018,9.0676,9.0599,9.0355,8.9838,8.824,9.159,9.1218,9.1137,9.1284,9.1523,9.1354,9.0254,8.9543,8.8915,8.8704,8.7819,8.8137,81.7294,73.9512,70.597,66.9382,65.5678,62.1232,46.8635,37.5579,32.3307,28.7614,24.4004,15.7322,0.1895,0.1421,0.0711,0.3316,0.8763,1.5253,100.0,141.2789,130.7558,134.4467,116.4628,117.6624,0.7272,0.7272,0.7272,0.7272,0.7272,0.7272,63.4588,47.9024,41.1939,33.8765,31.1356,24.2465,1.021,1.0157,1.0078,1.0373,1.1051,1.1983,100.0,66.6667,100.0,80.0,100.0,85.7143,0.0,100.0,100.0,0.0,100.0,0.0,46.4214,36.3584,34.1495,31.8449,29.6519,23.4265,15.2567,15.0741,14.1817,13.2537,13.5056,14.9251,41.6941,32.2978,28.8908,25.6391,24.891,24.0574,0.0986,0.1547,0.2029,0.3897,0.6103,1.4246,0.2695,0.3314,0.4134,0.7538,1.1248,2.2962,8.8181,9.2925,9.0553,8.8547,9.0417,9.2286,9.2173,8.891,9.0541,8.9997,9.216,8.7833,8.5296,9.2615,8.8956,7.8977,9.3782,8.638,2.3376,2.2264,2.2175,2.2782,2.3344,2.4654,7.4883,6.5919,0.1856,-0.0123,0.1733,59.5992,43.8553,2.0102,56.9386,8.4509,6107324.4753,50625639.0
2012-10-26,9.3126,679604.0,AZM.MI,9.18,9.1014,9.0853,9.0301,8.9294,8.6733,9.2305,9.1579,9.1245,9.0773,9.0217,8.8554,9.2869,9.2382,9.2119,9.1914,9.2014,9.1745,9.1531,9.0237,8.9292,8.9037,8.8307,8.8548,87.1426,79.1124,74.9237,69.3836,67.2152,62.9512,52.2064,40.1034,34.1988,29.4347,24.8577,15.9685,0.3742,0.2984,0.2179,0.4263,0.7105,1.4826,74.9238,110.4531,147.2712,171.8902,142.8929,133.2565,0.4545,0.4545,0.4545,0.4545,0.4545,0.4545,74.2851,58.2247,49.8473,38.7671,34.4304,25.9023,1.0419,1.0331,1.024,1.048,1.0826,1.1894,100.0,33.3333,100.0,60.0,100.0,71.4286,0.0,100.0,100.0,9.5238,100.0,0.0,62.8922,50.2851,45.4077,38.1871,34.0028,25.6563,8.8423,10.9167,11.301,11.8919,12.591,14.4406,38.8151,33.0007,30.1005,26.5851,25.5652,24.4076,0.0658,0.1237,0.1739,0.3618,0.5812,1.3906,0.2886,0.3741,0.4633,0.8089,1.1802,2.3505,8.9267,9.4333,9.18,8.8206,9.1014,9.3821,9.3302,8.8404,9.0853,9.0301,9.2898,8.7705,8.5472,9.3116,8.9294,7.9493,9.3972,8.6733,2.6616,2.4344,2.361,2.3337,2.3605,2.4621,7.5066,6.5965,0.1855,-0.0004,0.1852,79.7952,59.161,2.1886,60.7661,8.4752,6539807.6529,51305243.0
2012-10-29,9.2037,338132.0,AZM.MI,9.2447,9.1364,9.1035,9.0464,8.9628,8.7064,9.2424,9.192,9.1541,9.1004,9.0466,8.88,9.2436,9.2377,9.2258,9.2137,9.2239,9.2004,9.1592,9.0349,8.9384,8.9129,8.8641,8.8801,57.6694,61.5749,62.5706,63.5614,63.5441,61.3709,55.7684,42.1397,35.8001,30.0598,25.2931,16.1991,0.1942,0.1753,0.1279,0.2274,0.7011,1.3926,33.3348,64.6768,88.5689,127.5524,127.884,125.8774,-0.5667,-0.5667,-0.5667,-0.5667,-0.5667,-0.5667,15.3387,23.1497,25.1411,27.1229,27.0881,22.7418,1.0216,1.0194,1.0141,1.0253,1.0825,1.1783,66.6667,0.0,80.0,40.0,85.7143,57.1429,14.2857,92.8571,95.2381,4.7619,97.619,0.0,62.8922,50.2851,45.4077,38.1871,34.0028,25.6563,6.8723,9.4379,10.2021,11.3224,12.1968,14.2256,30.1675,28.5301,27.1735,25.312,24.7647,24.0442,0.0438,0.099,0.1491,0.336,0.5536,1.3575,0.1924,0.2993,0.3971,0.7511,1.124,2.2945,9.148,9.3415,9.2447,8.8571,9.1364,9.4157,9.3616,8.8455,9.1035,9.0464,9.3187,8.774,8.6145,9.311,8.9628,8.0167,9.3962,8.7064,2.31,2.2794,2.2682,2.3029,2.3482,2.4687,7.5235,6.6011,0.1851,-0.0015,0.1837,83.8512,74.4152,2.2241,59.4379,8.511,6359438.8591,50967111.0
2012-10-30,9.2747,409563.0,AZM.MI,9.2637,9.2037,9.1407,9.0792,8.9912,8.7369,9.2574,9.2381,9.1969,9.1309,9.075,8.9065,9.2761,9.2731,9.2633,9.248,9.2547,9.2304,9.1633,9.0792,8.9692,8.9465,8.8955,8.9062,68.1938,67.4565,66.743,65.5896,64.8585,62.0081,52.3117,42.0815,36.3645,30.4585,25.6331,16.4085,0.0568,0.3363,0.2605,0.4595,0.5968,1.2789,62.5209,61.2969,74.4182,120.0614,127.206,126.9601,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,36.3876,34.9129,33.4859,31.1791,29.717,24.0162,1.0062,1.0376,1.0289,1.0521,1.0688,1.16,33.3333,0.0,60.0,20.0,71.4286,42.8571,7.1429,85.7143,90.4762,0.0,95.2381,0.0,45.3983,41.8484,39.7508,35.6407,32.432,24.9919,8.086,9.7207,10.3112,11.3102,12.1556,14.1696,21.5322,23.7115,23.9173,23.8368,23.8248,23.6119,0.0482,0.0981,0.1467,0.3309,0.5461,1.3442,0.1283,0.2394,0.3404,0.6975,1.0704,2.2399,9.1734,9.354,9.2637,8.9942,9.2037,9.4131,9.4114,8.8701,9.1407,9.0792,9.3428,8.8156,8.6432,9.3392,8.9912,8.0626,9.4112,8.7369,2.1411,2.1773,2.1919,2.2534,2.3068,2.4352,7.541,6.6058,0.1853,0.0008,0.1861,81.3893,81.6786,2.3078,63.0658,8.5453,6541464.1905,51376674.0
2012-10-31,9.2558,345747.0,AZM.MI,9.2447,9.2529,9.1732,9.1052,9.0174,8.7651,9.2534,9.2555,9.2257,9.1544,9.099,8.9306,9.2697,9.2785,9.2768,9.2695,9.2771,9.256,9.1685,9.1021,8.9903,8.9683,8.92,8.9274,62.0252,64.1817,64.5058,64.5576,64.2102,61.7299,51.9689,42.6162,37.1315,30.896,25.9863,16.6201,-0.0568,0.2463,0.2274,0.3647,0.5495,1.1842,100.0,97.2225,72.004,118.9253,129.6391,128.8146,-0.6667,-0.6667,-0.6667,-0.6667,-0.6667,-0.6667,24.0504,28.3633,29.0115,29.1153,28.4205,23.4598,0.9939,1.0273,1.0252,1.041,1.0631,1.1467,0.0,0.0,40.0,0.0,57.1429,28.5714,0.0,78.5714,85.7143,0.0,92.8571,4.7619,51.2832,44.7554,41.7338,36.5844,33.0499,25.2953,6.4664,8.6548,9.5337,10.9107,11.8794,14.019,20.0804,22.6778,23.1909,23.4994,23.608,23.5128,0.0321,0.0785,0.1258,0.3073,0.5201,1.3122,0.0997,0.2057,0.3059,0.6618,1.0337,2.2008,9.1846,9.3048,9.2447,9.1745,9.2529,9.3314,9.4366,8.9098,9.1732,9.1052,9.3613,8.8492,8.6764,9.3583,9.0174,8.1055,9.4246,8.7651,1.7886,1.9603,2.0362,2.1735,2.2526,2.4077,7.5582,6.6106,0.1851,-0.0008,0.1843,74.4664,79.9023,2.2447,62.901,8.5783,6327440.2635,51030927.0
2012-11-01,9.3647,251287.0,AZM.MI,9.2984,9.2823,9.2341,9.1401,9.0471,8.7974,9.3134,9.2927,9.2736,9.189,9.1306,8.9585,9.3463,9.339,9.3307,9.3125,9.3143,9.2892,9.2283,9.1233,9.063,9.0068,8.9544,8.9594,78.6671,73.4461,71.0212,67.7037,66.2468,62.715,56.6319,44.6221,38.5621,31.4854,26.4022,16.8461,0.1611,0.1468,0.4263,0.4879,0.6253,1.3595,100.0,141.8122,93.1966,128.0967,139.5273,136.2607,0.9286,0.9286,0.9286,0.9286,0.9286,0.9286,57.3341,46.8922,42.0424,35.4075,32.4937,25.4301,1.0175,1.0159,1.0477,1.055,1.0715,1.1698,100.0,33.3333,100.0,0.0,100.0,14.2857,57.1429,100.0,100.0,0.0,100.0,2.381,65.958,52.6455,47.1457,39.1466,34.7213,26.1117,4.6169,7.3176,8.5329,10.3841,11.5133,13.8184,22.508,23.5879,23.7554,23.744,23.7609,23.5851,0.0214,0.0628,0.1078,0.2853,0.4954,1.2809,0.1044,0.2025,0.3001,0.6525,1.0223,2.1862,9.2034,9.3935,9.2984,9.174,9.2823,9.3906,9.4439,9.0244,9.2341,9.1401,9.3951,8.885,8.6993,9.395,9.0471,8.1571,9.4378,8.7974,1.6506,1.8333,1.9273,2.0959,2.1879,2.3568,7.5762,6.6154,0.186,0.0035,0.1896,83.1941,79.6833,1.9986,68.5186,8.61,6542842.6539,51282214.0
2012-11-02,9.4737,785229.0,AZM.MI,9.3647,9.3145,9.3004,9.1722,9.0841,8.8336,9.4011,9.3565,9.3334,9.2335,9.1694,8.99,9.4518,9.4292,9.4109,9.3729,9.3644,9.3295,9.3081,9.1542,9.1472,9.0488,9.0077,9.0031,87.1278,79.9333,76.1322,70.5215,68.1497,63.6728,66.3837,49.6186,41.6986,32.5529,27.0338,17.1261,0.1989,0.161,0.4642,0.45,0.7768,1.5205,100.0,136.9801,168.1197,151.2809,164.9075,155.2779,0.7073,0.7073,0.7073,0.7073,0.7073,0.7073,74.2556,59.8666,52.2643,41.0429,36.2995,27.3457,1.0214,1.0173,1.0515,1.0499,1.0893,1.1912,100.0,0.0,100.0,0.0,100.0,0.0,50.0,100.0,100.0,0.0,100.0,0.0,85.8874,69.6048,60.5173,46.4313,39.6644,28.6095,2.8356,5.7044,7.2353,9.6496,10.9923,13.5281,37.3497,31.8302,29.4152,26.3774,25.4449,24.3707,0.0143,0.0503,0.0924,0.265,0.4718,1.2504,0.188,0.2804,0.3757,0.7243,1.0921,2.2526,9.1868,9.5426,9.3647,9.1244,9.3145,9.5046,9.4747,9.1262,9.3004,9.1722,9.4703,8.8741,8.7281,9.4402,9.0841,8.2168,9.4505,8.8336,1.7711,1.8598,1.9259,2.0703,2.1573,2.323,7.5952,6.6203,0.1888,0.0113,0.2002,86.8971,81.5192,1.9695,68.4765,8.6482,7174834.544,52067443.0
2012-11-05,9.3647,297423.0,AZM.MI,9.4011,9.3467,9.3214,9.1878,9.1069,8.8626,9.4011,9.3733,9.3495,9.2592,9.1949,9.0147,9.4019,9.4137,9.4122,9.3929,9.3877,9.3565,9.3121,9.1728,9.1565,9.059,9.0265,9.0258,54.6287,61.2338,63.1402,64.4645,64.341,62.0402,72.885,53.6159,44.387,33.5442,27.6352,17.3996,0.109,0.1611,0.1468,0.2179,0.4784,1.2174,-4.3463,52.0356,75.447,101.6511,125.7723,137.4252,-0.5666,-0.5666,-0.5666,-0.5666,-0.5666,-0.5666,9.2574,22.4675,26.2803,28.929,28.6821,24.0804,1.0118,1.0175,1.0159,1.0238,1.0538,1.1494,66.6667,0.0,80.0,20.0,85.7143,0.0,42.8571,92.8571,95.2381,0.0,97.619,0.0,85.8874,69.6048,60.5173,46.4313,39.6644,28.6095,1.8802,4.593,6.2602,9.0447,10.5521,13.2772,24.7653,25.6291,25.4508,24.7239,24.4259,23.9187,0.0095,0.0402,0.0792,0.246,0.4493,1.2206,0.1253,0.2243,0.322,0.6725,1.0401,2.199,9.2983,9.5038,9.4011,9.1913,9.3467,9.5022,9.4859,9.1569,9.3214,9.1878,9.5013,8.8743,8.7432,9.4706,9.1069,8.2634,9.4619,8.8626,1.8014,1.8693,1.9301,2.0748,2.1652,2.3374,7.6129,6.6253,0.1906,0.0069,0.1975,84.6536,84.9149,1.8619,63.5827,8.6988,7135192.0977,51770020.0
2012-11-06,9.3268,300702.0,AZM.MI,9.3884,9.3572,9.3235,9.2044,9.1279,8.8864,9.3639,9.3666,9.3509,9.2777,9.2149,9.0362,9.3517,9.3803,9.3934,9.398,9.4003,9.3777,9.3124,9.1761,9.1576,9.0686,9.0401,9.0407,45.7278,55.5794,59.0501,62.4548,63.0538,61.4784,77.2191,56.8137,46.6913,34.4647,28.208,17.6665,-0.0379,0.0521,0.0142,0.2321,0.4405,0.9995,-72.0028,6.5347,41.2994,80.3073,105.7968,127.2626,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-8.5445,11.1589,18.1002,24.9096,26.1076,22.9569,0.996,1.0056,1.0015,1.0255,1.0496,1.12,33.3333,0.0,60.0,0.0,71.4286,0.0,35.7143,85.7143,90.4762,0.0,95.2381,0.0,85.8874,69.6048,60.5173,46.4313,39.6644,28.6095,1.3917,3.9286,5.6438,8.6396,10.2527,13.1042,18.3309,21.9214,22.9451,23.6166,23.7328,23.6072,0.0063,0.0322,0.0679,0.2285,0.4279,1.1916,0.0836,0.1795,0.276,0.6245,0.9906,2.1466,9.2639,9.5129,9.3884,9.2161,9.3572,9.4983,9.4878,9.1591,9.3235,9.2044,9.521,8.8878,8.7667,9.4891,9.1279,8.2947,9.4781,8.8864,1.6291,1.7555,1.8425,2.0251,2.1309,2.3213,7.6301,6.6303,0.1905,-0.0003,0.1902,64.0433,78.5313,1.8688,56.6449,8.7465,6930720.8315,51469318.0
2012-11-07,9.0995,570483.0,AZM.MI,9.2637,9.3259,9.3086,9.2061,9.1338,8.9026,9.2195,9.2807,9.2949,9.2637,9.2123,9.0462,9.1624,9.2332,9.2792,9.3439,9.3706,9.3761,9.2178,9.1723,9.1562,9.0688,9.0407,9.0424,18.5416,32.8395,40.6295,51.9844,55.9968,58.2376,74.4496,53.1728,42.9119,32.4571,27.5503,17.6701,-0.3742,-0.1563,-0.1042,0.0237,0.1232,0.6774,-100.0,-162.9422,-135.175,-10.712,21.8162,77.6575,-0.7614,-0.7614,-0.7614,-0.7614,-0.7614,-0.7614,-62.9169,-34.321,-18.741,3.9687,11.9936,16.4751,0.9605,0.9831,0.9887,1.0026,1.0137,1.0804,0.0,100.0,40.0,100.0,57.1429,100.0,28.5714,78.5714,85.7143,9.5238,92.8571,0.0,68.9107,38.6092,20.2354,6.3582,14.3946,17.82,41.9918,30.2443,24.6294,17.7753,16.0744,15.7275,7.7289,13.3954,16.3392,20.1892,21.4802,22.5483,0.3026,0.3241,0.3566,0.5106,0.706,1.4616,0.0557,0.1436,0.2366,0.5799,0.9434,2.0955,9.0294,9.498,9.2637,9.0791,9.3259,9.5727,9.5245,9.0927,9.3086,9.2061,9.5201,8.892,8.7787,9.4888,9.1338,8.3256,9.4795,8.9026,2.6402,2.3557,2.2731,2.2547,2.2983,2.4317,7.6448,6.6354,0.1852,-0.0211,0.1641,38.7712,62.4894,1.7643,50.8522,8.7912,6606578.0978,50898835.0
